Time;Engine mount deformation;Seat deformation;Rear deformation;Front deformation;Rear tire deformation;Front tire deformation;Engine mount deformation velocity;Seat deformation velocity;Rear deformation velocity;Front deformation velocity;Rear tire deformation velocity;Front tire deformation velocity;Engine mount deformation acceleration;Seat deformation acceleration;Rear deformation acceleration;Front deformation acceleration;Rear tire deformation acceleration;Front tire deformation acceleration;;;;;;
28.9;5.73E-05;0.001229947;-0.026918056;-0.02178318;-0.009016641;-0.007379099;0.024024662;0.006521813;0.007711667;0.002235642;0.001343382;0.000350257;-0.060454423;-0.094176056;-1.266610345;-0.360312552;1.175296892;0.329109156;0;0;0;0;0;0
28.91;0.000137818;0.001250027;-0.026913236;-0.021781621;-0.0089921;-0.007372562;-0.007922215;-0.002505823;-0.006747699;-0.001923874;0.003564868;0.000957132;-6.328913355;-1.71135322;-1.625245885;-0.471612062;-0.730999683;-0.207734092;0;0;0;0;0;0
28.92;6.36E-06;0.001210562;-0.026964099;-0.021796446;-0.00899252;-0.007373196;-0.018370041;-0.00538732;-0.003424768;-0.001041107;-0.00364889;-0.001083916;4.239350512;1.135053005;2.289837454;0.648158855;-0.711751835;-0.200475533;0;0;0;0;0;0
28.93;1.07E-05;0.001209701;-0.026937428;-0.02178937;-0.009017456;-0.00738053;0.019245707;0.005215199;0.008758968;0.0024563;-0.001338212;-0.000382918;3.28378987;0.985453371;0.146889365;0.051348036;1.173887466;0.340675108;0;0;0;0;0;0
28.94;0.000135875;0.001245199;-0.026904201;-0.021779988;-0.009001869;-0.007375799;0.005782203;0.001884479;-0.002113559;-0.000579759;0.004455656;0.001329167;-5.976487328;-1.651598219;-2.32138745;-0.658569133;-0.015113967;0.001741927;0;0;0;0;0;0
28.95;5.54E-05;0.001225054;-0.026951309;-0.021793163;-0.008986288;-0.007370727;-0.021868112;-0.005913626;-0.007308177;-0.002055276;-0.001339488;-0.000314746;0.446431238;0.091975325;1.282479369;0.363446579;-1.14391477;-0.330524659;0;0;0;0;0;0
28.96;-1.81E-05;0.001207211;-0.026955006;-0.021793903;-0.009010609;-0.007377316;0.007156778;0.002345197;0.006568788;0.001907173;-0.003524834;-0.001003182;5.358539257;1.559791271;1.492896856;0.429063993;0.706845604;0.192837458;0;0;0;0;0;0
28.97;0.000103821;0.001242915;-0.026905589;-0.0217795;-0.009010765;-0.007377615;0.017229723;0.004795409;0.003314632;0.000973502;0.003493686;0.000943407;-3.343952532;-1.06974814;-2.143733438;-0.615791367;0.696858399;0.196480331;0;0;0;0;0;0
28.98;0.000105169;0.001239607;-0.026931516;-0.021786932;-0.008986667;-0.007371282;-0.016960197;-0.005456929;-0.008500111;-0.002459953;0.001325849;0.000323259;-3.494022883;-0.980721996;-0.219195784;-0.070924063;-1.130425781;-0.320509776;0;0;0;0;0;0
28.99;-1.78E-05;0.001201702;-0.026965256;-0.021797044;-0.009001976;-0.007376046;-0.007636761;-0.002124144;0.001752153;0.000437635;-0.004387587;-0.001276131;5.358707173;1.647279816;2.26964223;0.65044971;-0.012261572;0.000631632;0;0;0;0;0;0
29;5.42E-05;0.00122278;-0.026919284;-0.0217843;-0.00901731;-0.007380401;0.022032124;0.006339848;0.007442225;0.002111112;0.001320877;0.000405147;0.575062826;0.045520712;-1.131643706;-0.315734367;1.153954378;0.335624043;0;0;0;0;0;0
29.01;0.00013663;0.001246115;-0.026913825;-0.02178264;-0.008992451;-0.007372822;-0.005538291;-0.001672929;-0.006350284;-0.001779143;0.003650848;0.001110744;-6.089138576;-1.64807814;-1.626841822;-0.462336933;-0.687960185;-0.19450461;0;0;0;0;0;0
29.02;1.12E-05;0.001213526;-0.026963645;-0.021796514;-0.008991731;-0.007372056;-0.019545981;-0.004844857;-0.003613798;-0.000995529;-0.003506831;-0.000957522;3.287603237;1.013691673;2.174145063;0.619051936;-0.74357559;-0.219148533;0;0;0;0;0;0
29.03;5.43E-06;0.001215784;-0.026937808;-0.021788831;-0.009016516;-0.007379056;0.018389588;0.005296504;0.008781262;0.002531951;-0.001450138;-0.000442479;4.299501391;1.014583067;0.304846496;0.08646982;1.154914144;0.322156952;0;0;0;0;0;0
29.04;0.000137763;0.001250446;-0.026903033;-0.02177876;-0.009001703;-0.007375289;0.008077728;0.001635937;-0.001826324;-0.000517654;0.004412775;0.001195855;-6.361870415;-1.746697298;-2.426357189;-0.696398996;0.017668506;0.005509959;0;0;0;0;0;0
29.05;5.81E-05;0.001224467;-0.026950826;-0.021792626;-0.008986573;-0.00737149;-0.024018693;-0.006831753;-0.007732361;-0.00225562;-0.001386796;-0.000436109;-0.057406473;0.053157363;1.24516607;0.348785458;-1.177582714;-0.331902715;0;0;0;0;0;0
29.06;-2.34E-05;0.001200709;-0.026956054;-0.021794635;-0.009011589;-0.007378823;0.007726848;0.002080129;0.006686866;0.001853924;-0.003616546;-0.001030503;6.406507062;1.729221106;1.638662088;0.473144745;0.731632832;0.213023809;0;0;0;0;0;0
29.07;0.000108421;0.00123741;-0.026905467;-0.021780385;-0.009011411;-0.007378521;0.018637533;0.005260035;0.003430529;0.000996095;0.003652282;0.001090927;-4.2243726;-1.093239109;-2.289934788;-0.644703659;0.722132754;0.211262245;0;0;0;0;0;0
29.08;0.000104622;0.001238704;-0.026932265;-0.021787725;-0.008986181;-0.007370746;-0.019397283;-0.005001161;-0.008790079;-0.002464154;0.001393587;0.000463984;-3.382581533;-0.959002775;-0.154166592;-0.047371662;-1.173871723;-0.336650882;0;0;0;0;0;0
29.09;-2.17E-05;0.001206312;-0.026965477;-0.021796868;-0.009001289;-0.007374672;-0.005858811;-0.001477356;0.002147551;0.000635569;-0.004415087;-0.001249045;6.090272719;1.663764784;2.341685331;0.667325401;0.012136732;-0.005954911;0;0;0;0;0;0
29.1;5.96E-05;0.001229824;-0.026917855;-0.021783057;-0.009016587;-0.007379257;0.022103874;0.006179756;0.007376858;0.002126512;0.00135554;0.000331892;-0.497742809;-0.132340445;-1.295839635;-0.369117135;1.141988838;0.32214228;0;0;0;0;0;0
29.11;0.000133085;0.001248194;-0.026913962;-0.021781932;-0.008992365;-0.007372902;-0.007400335;-0.002505582;-0.006598203;-0.001901495;0.003488782;0.000939264;-5.403091559;-1.604729306;-1.499156104;-0.436504833;-0.715340523;-0.200667807;0;0;0;0;0;0
29.12;1.04E-05;0.001209755;-0.026963545;-0.021796499;-0.008992707;-0.00737338;-0.017138491;-0.005182324;-0.00331838;-0.00101176;-0.003557274;-0.001034992;3.455462632;1.069380323;2.155126019;0.614445179;-0.693870605;-0.194183449;0;0;0;0;0;0
29.13;1.02E-05;0.001209617;-0.026937789;-0.021789577;-0.009017192;-0.007380344;0.017098882;0.005154672;0.008469497;0.002396071;-0.001339702;-0.000357775;3.392003228;0.998021358;0.202429671;0.067145621;1.137384955;0.32962684;0;0;0;0;0;0
29.14;0.000132564;0.001246059;-0.026904481;-0.021779992;-0.009001831;-0.007375524;0.007375347;0.002133695;-0.001807841;-0.000478981;0.004411916;0.001321834;-5.336707256;-1.602217632;-2.257890737;-0.64216416;0.012938652;0.006295056;0;0;0;0;0;0
29.15;6.03E-05;0.001226903;-0.026950456;-0.021792742;-0.008986129;-0.007370498;-0.021827817;-0.005964785;-0.007387195;-0.002071002;-0.001271417;-0.000316713;-0.503918599;-0.017480258;1.142035688;0.323740166;-1.14960519;-0.334004513;0;0;0;0;0;0
29.16;-2.13E-05;0.00120727;-0.026955507;-0.021793889;-0.009010517;-0.007377343;0.005515828;0.002038185;0.006377029;0.001841604;-0.003606181;-0.001052215;5.972640441;1.618076157;1.610792916;0.458801373;0.682652358;0.186904114;0;0;0;0;0;0
29.17;0.000103107;0.001241922;-0.026905512;-0.021779505;-0.009011129;-0.007377956;0.019357191;0.004892233;0.003621972;0.001035179;0.003483822;0.000929513;-3.204370737;-1.047265762;-2.161810694;-0.620078403;0.735348241;0.209441512;0;0;0;0;0;0
29.18;0.000109289;0.001238578;-0.026931154;-0.021787009;-0.008986713;-0.007371521;-0.018120792;-0.00556106;-0.008750319;-0.002535953;0.00139933;0.000357634;-4.291216704;-1.043395319;-0.312627251;-0.094173379;-1.152246745;-0.323817282;0;0;0;0;0;0
29.19;-2.25E-05;0.00120053;-0.026966119;-0.021797449;-0.009001962;-0.007376057;-0.008231687;-0.00204852;0.001757357;0.000447949;-0.004449237;-0.001264871;6.269034697;1.745904223;2.414156019;0.690961933;-0.017466508;-0.000683744;0;0;0;0;0;0
29.2;5.62E-05;0.001223616;-0.026918825;-0.021784203;-0.009017318;-0.007380195;0.023968953;0.006665661;0.00770146;0.002201126;0.001378158;0.000437267;0.171085934;-0.00306595;-1.225351882;-0.340305869;1.182945449;0.341111221;0;0;0;0;0;0
29.21;0.00013855;0.00124771;-0.026913621;-0.021782439;-0.008992087;-0.007372473;-0.007501501;-0.001846785;-0.006660761;-0.001848332;0.003667914;0.001107157;-6.465169101;-1.699425535;-1.647075403;-0.469607126;-0.72499424;-0.207133189;0;0;0;0;0;0
29.22;6.58E-06;0.001214053;-0.026964118;-0.021796451;-0.00899175;-0.007371981;-0.01889338;-0.004884575;-0.003438555;-0.000953926;-0.003600374;-0.001008882;4.18679572;1.091866915;2.291522175;0.648481567;-0.728663451;-0.216074536;0;0;0;0;0;0
29.23;9.58E-06;0.001215917;-0.026937048;-0.021788557;-0.009016704;-0.007379267;0.019493519;0.005257238;0.008852546;0.002532618;-0.001390591;-0.000448299;3.490574952;0.936498237;0.166677324;0.048852948;1.170620064;0.328191105;0;0;0;0;0;0
29.24;0.000136933;0.001249051;-0.026903429;-0.021778972;-0.009001715;-0.007375554;0.005977817;0.001369587;-0.002128713;-0.000615592;0.00438843;0.001191028;-6.193712118;-1.714029315;-2.362921867;-0.678503942;-0.014815845;-0.000325673;0;0;0;0;0;0
29.25;5.51E-05;0.001222975;-0.02695125;-0.021792935;-0.008986835;-0.007371697;-0.022351719;-0.006584772;-0.007435653;-0.002176928;-0.001412374;-0.000419772;0.5278118;0.123155647;1.30154937;0.366217363;-1.14534486;-0.321834273;0;0;0;0;0;0
29.26;-1.86E-05;0.00120112;-0.026955446;-0.021794585;-0.009011484;-0.007378691;0.00762326;0.002213777;0.006596452;0.001846764;-0.003517463;-0.000979018;5.467176553;1.636556185;1.504855075;0.43854175;0.724327054;0.209985032;0;0;0;0;0;0
29.27;0.00010506;0.001238187;-0.026906052;-0.021780476;-0.00901111;-0.007378185;0.017104459;0.005199683;0.003282414;0.000975021;0.003592246;0.001080218;-3.570938988;-1.039374301;-2.167667942;-0.61288376;0.697614686;0.201862129;0;0;0;0;0;0
29.28;0.000104194;0.001240009;-0.026931993;-0.021787468;-0.008986229;-0.007370572;-0.017277638;-0.004835261;-0.008470539;-0.002373379;0.001384063;0.000442372;-3.305471825;-0.967616951;-0.18290312;-0.05682073;-1.139251321;-0.329431231;0;0;0;0;0;0
29.29;-1.78E-05;0.001207102;-0.026964923;-0.021796571;-0.009001187;-0.007374686;-0.007119384;-0.001746151;0.00188452;0.000552763;-0.004375697;-0.001265139;5.337119684;1.585439826;2.25390821;0.642057535;-0.012700752;-0.01207109;0;0;0;0;0;0
29.3;5.49E-05;0.001228491;-0.02691859;-0.021783271;-0.009016739;-0.007379531;0.021654746;0.006023919;0.007381982;0.002107331;0.001265306;0.000296218;0.417699214;-0.031423935;-1.154431664;-0.331124217;1.140901414;0.324342541;0;0;0;0;0;0
29.31;0.000135429;0.001247041;-0.026913571;-0.021781995;-0.008992678;-0.007373209;-0.005546057;-0.002313851;-0.006378104;-0.001852121;0.003546836;0.000968074;-5.857852681;-1.636132063;-1.597569507;-0.460786176;-0.684595458;-0.189971388;0;0;0;0;0;0
29.32;1.20E-05;0.001209186;-0.02696362;-0.021796689;-0.008992547;-0.00737336;-0.019133611;-0.005257274;-0.003631643;-0.001086761;-0.003520555;-0.000998238;3.140344691;1.047446753;2.146867862;0.613850593;-0.728882731;-0.203290943;0;0;0;0;0;0
29.33;5.72E-06;0.001209738;-0.026938391;-0.021789769;-0.009017141;-0.007380133;0.01787172;0.005367708;0.008677346;0.002470761;-0.001398277;-0.000356376;4.260712473;1.077552214;0.314909718;0.097678968;1.153338491;0.331663315;0;0;0;0;0;0
29.34;0.000136795;0.001247844;-0.026903675;-0.02177964;-0.009001714;-0.007375246;0.008343133;0.002253529;-0.001734085;-0.000444951;0.004483713;0.001333776;-6.166427065;-1.700388859;-2.397189333;-0.680829407;0.023059417;0.006367039;0;0;0;0;0;0
29.35;5.91E-05;0.001227767;-0.026950679;-0.021792614;-0.008985893;-0.00737035;-0.0238751;-0.006268946;-0.007666792;-0.002149914;-0.001319478;-0.000354628;-0.277212229;-0.00410834;1.210664251;0.339816363;-1.183697647;-0.344047815;0;0;0;0;0;0
29.36;-2.40E-05;0.001206776;-0.026955686;-0.021793862;-0.009010786;-0.007377564;0.007251223;0.002070622;0.00666545;0.001900332;-0.003659216;-0.001088054;6.502469193;1.672024194;1.65576704;0.470254304;0.71575002;0.197362695;0;0;0;0;0;0
29.37;0.000107871;0.001241149;-0.026904914;-0.021779443;-0.009011269;-0.007378248;0.019119778;0.00480415;0.003488957;0.000983474;0.003562686;0.000951219;-4.128760603;-1.125317873;-2.291071525;-0.653618672;0.728630429;0.210491825;0;0;0;0;0;0
29.38;0.000105782;0.001237036;-0.026931935;-0.021787404;-0.008986713;-0.007371661;-0.019537658;-0.005626821;-0.008893138;-0.002575626;0.00134851;0.000366257;-3.60271753;-0.96087896;-0.185327055;-0.058226908;-1.171465651;-0.327484211;0;0;0;0;0;0
29.39;-2.26E-05;0.001200418;-0.026966021;-0.021797539;-0.00900208;-0.007375995;-0.006131062;-0.00169673;0.00207583;0.000548708;-0.004422037;-0.001233197;6.284033441;1.746898107;2.379113435;0.683102742;0.017356255;0.007593422;0;0;0;0;0;0
29.4;5.98E-05;0.001225026;-0.026918384;-0.021784028;-0.009017004;-0.007379866;0.022609898;0.00661818;0.007451721;0.002153381;0.001437213;0.000459088;-0.535848382;-0.083914091;-1.303950996;-0.362148506;1.154493723;0.330863468;0;0;0;0;0;0
29.41;0.000133827;0.001248551;-0.026914206;-0.021782418;-0.008991946;-0.007372248;-0.007811019;-0.001913164;-0.006616117;-0.001831243;0.003574445;0.001064495;-5.54832766;-1.622356854;-1.509599772;-0.434797296;-0.727047204;-0.209782078;0;0;0;0;0;0
29.42;9.13E-06;0.001214756;-0.026963472;-0.021796132;-0.008991909;-0.007372056;-0.017127589;-0.004845676;-0.003237209;-0.000911695;-0.003567073;-0.001026132;3.685016029;1.035853823;2.185386417;0.618700692;-0.70125639;-0.208343278;0;0;0;0;0;0
29.43;1.09E-05;0.001215238;-0.026937049;-0.021788566;-0.009016683;-0.007379484;0.017481476;0.004942;0.008521836;0.002424886;-0.001387755;-0.000459395;3.236788028;0.921683959;0.166402733;0.048640261;1.137120006;0.321690679;0;0;0;0;0;0
29.44;0.000132664;0.001247277;-0.026904083;-0.021779305;-0.009001976;-0.007375844;0.006870732;0.001465871;-0.001928602;-0.000572682;0.004329225;0.00118738;-5.358933732;-1.616910696;-2.256483565;-0.64816228;0.006275988;0.007664277;0;0;0;0;0;0
29.45;5.94E-05;0.001222671;-0.026950665;-0.021792947;-0.008986911;-0.007371748;-0.021520272;-0.006387106;-0.007387835;-0.002155766;-0.001316145;-0.000368222;-0.319260201;0.046313464;1.164652512;0.331525979;-1.135350143;-0.318784592;0;0;0;0;0;0
29.46;-2.00E-05;0.001201473;-0.026955869;-0.021794733;-0.009011187;-0.007378426;0.005631979;0.00214739;0.00634704;0.001798729;-0.003539066;-0.0009674;5.749703266;1.660587641;1.582306317;0.459393328;0.690765983;0.198949032;0;0;0;0;0;0
29.47;0.000102599;0.00123926;-0.026906149;-0.021780376;-0.009011101;-0.007377942;0.018892906;0.005410057;0.003596922;0.001072657;0.003556134;0.001064299;-3.097520511;-1.008053405;-2.132335807;-0.604600385;0.728274084;0.207390806;0;0;0;0;0;0
29.48;0.000108826;0.001241457;-0.026931219;-0.02178708;-0.008986105;-0.00737045;-0.017647586;-0.004970643;-0.008610927;-0.002413523;0.00144313;0.000434053;-4.210569113;-1.068089146;-0.309214103;-0.0926606;-1.150874844;-0.333440087;0;0;0;0;0;0
29.49;-2.15E-05;0.001206551;-0.026965521;-0.021796652;-0.009001191;-0.007374825;-0.008413077;-0.002010498;0.001750583;0.000499126;-0.004460243;-0.001309014;6.057468089;1.660118959;2.381509681;0.675198541;-0.029799878;-0.015173378;0;0;0;0;0;0
29.5;5.51E-05;0.001227336;-0.026918428;-0.02178332;-0.009017096;-0.007379872;0.023733811;0.006167367;0.007667937;0.002167376;0.001279106;0.000299481;0.371902055;-0.024543865;-1.19805543;-0.341527689;1.177669683;0.336872526;0;0;0;0;0;0
29.51;0.000138838;0.001246202;-0.026913344;-0.021782114;-0.008992643;-0.007373343;-0.006991543;-0.002394082;-0.006651004;-0.001926314;0.003611648;0.001006457;-6.516965357;-1.687748013;-1.665716039;-0.47723156;-0.71116123;-0.195477314;0;0;0;0;0;0
29.52;7.35E-06;0.001208567;-0.026964404;-0.021797015;-0.008992499;-0.007373264;-0.019306934;-0.005132849;-0.003560992;-0.00105381;-0.003582843;-0.000990779;4.05388978;1.139993775;2.283724335;0.651725172;-0.727736971;-0.203969925;0;0;0;0;0;0
29.53;8.50E-06;0.001211015;-0.026937797;-0.021789563;-0.009017101;-0.007379887;0.019537208;0.005622354;0.00888236;0.002544245;-0.001337577;-0.000333693;3.714929474;1.011049481;0.204925477;0.067911666;1.176790243;0.335387053;0;0;0;0;0;0
29.54;0.000137774;0.001249216;-0.026903595;-0.021779447;-0.009001396;-0.007374975;0.006318384;0.002017828;-0.002041947;-0.00052106;0.0044785;0.00131602;-6.358691046;-1.731955611;-2.389779726;-0.680981691;-0.013574997;-0.005444404;0;0;0;0;0;0
29.55;5.50E-05;0.001227832;-0.026951075;-0.021792575;-0.008986013;-0.007370405;-0.022868391;-0.006294666;-0.007454171;-0.002104665;-0.001401984;-0.000402087;0.521342996;0.069454878;1.307350618;0.364240969;-1.162521652;-0.338177023;0;0;0;0;0;0
29.56;-1.96E-05;0.001206476;-0.02695498;-0.021793678;-0.009010976;-0.007377826;0.007950844;0.002023461;0.006673245;0.001884187;-0.003590603;-0.001082134;5.642496369;1.594172518;1.518115457;0.43355074;0.724797707;0.202167665;0;0;0;0;0;0
29.57;0.00010618;0.001239662;-0.026905449;-0.021779735;-0.00901127;-0.007378466;0.017197791;0.004613855;0.003232897;0.000904391;0.003531773;0.000954215;-3.793109129;-1.076093007;-2.2061903;-0.629503269;0.699677579;0.205102092;0;0;0;0;0;0
29.58;0.00010365;0.001236078;-0.026932197;-0.021787642;-0.008986913;-0.007371751;-0.017703866;-0.005330647;-0.008582534;-0.002485779;0.00133982;0.000388769;-3.187213521;-0.912809872;-0.156876043;-0.048555376;-1.138068282;-0.318191333;0;0;0;0;0;0
29.59;-1.80E-05;0.001201315;-0.02696544;-0.021797423;-0.00900189;-0.00737577;-0.006633285;-0.001622055;0.001934042;0.000529552;-0.0043353;-0.001192629;5.401326621;1.654529197;2.260184441;0.651629993;0.003044387;0.001911777;0;0;0;0;0;0
29.6;5.60E-05;0.001225897;-0.026918965;-0.021784064;-0.00901675;-0.007379562;0.021436325;0.006538581;0.007360889;0.002142333;0.001363196;0.000434253;0.212588499;-0.022400106;-1.174830652;-0.329054458;1.13665473;0.323464669;0;0;0;0;0;0
29.61;0.000134336;0.001249596;-0.02691381;-0.021782137;-0.008992049;-0.007372181;-0.005764941;-0.001798827;-0.006329932;-0.001757028;0.003577095;0.001041967;-5.652834566;-1.645083469;-1.563317435;-0.450837703;-0.693874812;-0.201921971;0;0;0;0;0;0
29.62;1.23E-05;0.001214931;-0.026963097;-0.021795949;-0.008991851;-0.007372168;-0.018648331;-0.005134175;-0.003527342;-0.001005451;-0.003537561;-0.00103929;3.07615907;0.978013227;2.123841135;0.60114585;-0.729056543;-0.21432944;0;0;0;0;0;0
29.63;6.27E-06;0.001213646;-0.026937787;-0.021788847;-0.009016877;-0.007379773;0.017448266;0.004877163;0.008589287;0.002426015;-0.001467513;-0.000481817;4.143151485;1.024256834;0.299464517;0.085172523;1.143066194;0.325824078;0;0;0;0;0;0
29.64;0.000135684;0.001246428;-0.026903627;-0.021779359;-0.009002204;-0.00737605;0.008434728;0.001679161;-0.001757343;-0.000528593;0.004402027;0.001226545;-5.945856338;-1.663858002;-2.368784139;-0.676102076;0.030841787;0.015848376;0;0;0;0;0;0
29.65;6.01E-05;0.001222542;-0.02695084;-0.02179311;-0.008986682;-0.007371614;-0.023550064;-0.006456255;-0.007685243;-0.002221488;-0.001297615;-0.000339489;-0.45109483;0.036772787;1.183220582;0.3375027;-1.17077022;-0.329055219;0;0;0;0;0;0
29.66;-2.39E-05;0.001202022;-0.026956306;-0.021794809;-0.009011139;-0.007378187;0.006739905;0.002352297;0.006592153;0.00188167;-0.003593692;-0.000974925;6.509081166;1.724939632;1.672241774;0.483149886;0.711554936;0.201968122;0;0;0;0;0;0
29.67;0.000107034;0.001240955;-0.026905331;-0.021779994;-0.009010991;-0.007377727;0.019455492;0.005434311;0.003602816;0.00108137;0.003623218;0.00106683;-3.965966427;-1.108536175;-2.270115119;-0.643202647;0.731827054;0.206382782;0;0;0;0;0;0
29.68;0.000106845;0.001241747;-0.026931572;-0.021787029;-0.008985962;-0.007370426;-0.019493288;-0.005276028;-0.008851023;-0.002488345;0.001382513;0.000393367;-3.823780418;-1.033534202;-0.22063219;-0.07076585;-1.179968106;-0.341075282;0;0;0;0;0;0
29.69;-2.33E-05;0.001205692;-0.026965611;-0.021796676;-0.009001506;-0.00737511;-0.006538019;-0.001934907;0.002043162;0.000558971;-0.004491319;-0.001330165;6.414830964;1.701759443;2.399461882;0.680238196;0.005201847;-0.003631234;0;0;0;0;0;0
29.7;5.95E-05;0.001226503;-0.026917948;-0.021783332;-0.009017177;-0.007380109;0.023109997;0.006097004;0.007489558;0.002109702;0.001357136;0.000330434;-0.485234751;-0.095375247;-1.310198627;-0.37007202;1.164488981;0.335750995;0;0;0;0;0;0
29.71;0.000134893;0.001245042;-0.026914136;-0.021782489;-0.008992607;-0.007373377;-0.008040955;-0.002389219;-0.006727259;-0.001941039;0.003557007;0.001015988;-5.744948185;-1.601871482;-1.533147873;-0.440097423;-0.724514747;-0.198640069;0;0;0;0;0;0
29.72;8.16E-06;0.001209051;-0.026964133;-0.021796988;-0.008992551;-0.007373115;-0.01730608;-0.004808893;-0.003272021;-0.000958845;-0.003545933;-0.000963671;3.891925498;1.11793606;2.224200692;0.636529879;-0.696073157;-0.197291726;0;0;0;0;0;0
29.73;1.13E-05;0.001212501;-0.026937448;-0.021789357;-0.009016781;-0.007379572;0.017943585;0.005498977;0.008608854;0.002485145;-0.001300044;-0.000327714;3.157998607;0.943640443;0.151954456;0.052292813;1.145250918;0.324483047;0;0;0;0;0;0
29.74;0.000133161;0.001249741;-0.02690413;-0.021779419;-0.009001353;-0.007374865;0.00641959;0.001948848;-0.001945082;-0.00049752;0.004385599;0.001269121;-5.462794578;-1.653667073;-2.262734782;-0.648834294;-0.008122308;-0.005116013;0;0;0;0;0;0
29.75;5.82E-05;0.00122807;-0.026950412;-0.021792315;-0.008986206;-0.007370573;-0.021407901;-0.006283022;-0.007311392;-0.00208174;-0.001356053;-0.000410841;-0.102696809;0.007291007;1.189488043;0.331971014;-1.140208041;-0.330876379;0;0;0;0;0;0
